firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Chen Y"	GCST90201416	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Ethylparaben sulfate levels"	"blood ethylparaben sulfate measurement"	-	"42 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201416"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201417	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Dopamine 3-o-sulfate levels"	"dopamine 3-O-sulfate measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201417"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201418	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0) levels"	"sphingomyelin measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201418"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201419	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"3-hydroxyhexanoate levels"	"3-hydroxyhexanoate measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201419"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201420	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"3beta-hydroxy-5-cholestenoate levels"	"3beta-hydroxy-5-cholestenoate measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201420"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201421	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"N-carbamoylalanine levels"	"blood N-carbamoylalanine measurement"	-	"52 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201421"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201422	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"3-methoxycatechol sulfate (1) levels"	"3-methoxycatechol sulfate (1) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201422"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201423	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1,2,3-benzenetriol sulfate (2) levels"	"1,2,3-benzenetriol sulfate (2) measurement"	-	"50 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201423"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201424	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"3-methoxycatechol sulfate (2) levels"	"3-methoxycatechol sulfate (2) measurement"	-	"49 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201424"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201425	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"N-acetylkynurenine (2) levels"	"N-acetylkynurenine (2) measurement"	-	"45 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201425"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201426	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"4-hydroxyphenylacetoylcarnitine levels"	"metabolite measurement"	-	"46 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201426"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201427	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Nonanoylcarnitine (C9) levels"	"nonanoylcarnitine (C9) measurement"	-	"54 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201427"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201428	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Arabitol/xylitol levels"	"arabitol measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201428"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201429	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Citraconate/glutaconate levels"	"blood glutaconic acid measurement,blood Citraconic acid measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201429"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201430	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"N-acetylglucosamine/n-acetylgalactosamine levels"	"N-acetylgalactosamine measurement"	-	"57 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201430"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201431	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Adipoylcarnitine (C6-DC) levels"	"adipoylcarnitine (C6-DC) measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201431"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201432	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"C-glycosyltryptophan levels"	"C-glycosyltryptophan measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201432"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201433	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Glycochenodeoxycholate 3-sulfate levels"	"glycochenodeoxycholate 3-sulfate measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201433"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201434	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Phenol glucuronide levels"	"phenol glucuronide measurement"	-	"31 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201434"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201435	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Glycodeoxycholate 3-sulfate levels"	"glycodeoxycholate 3-sulfate measurement"	-	"58 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201435"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201436	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Linoleoyl ethanolamide levels"	"linoleoyl ethanolamide measurement"	-	"53 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201436"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201437	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Trans 3,4-methyleneheptanoate levels"	"3,4-methyleneheptanoate measurement"	-	"51 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201437"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201438	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1,2-dilinoleoyl-GPC (18:2/18:2) levels"	"1,2-dilinoleoyl-GPC (18:2/18:2) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201438"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201439	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-stearoyl-2-oleoyl-gpc (18:0/18:1) levels"	"1-stearoyl-2-oleoyl-GPC (18:0/18:1) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201439"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201440	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-palmitoyl-2-docosahexaenoyl-gpc (16:0/22:6) levels"	"1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201440"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201441	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-(1-enyl-stearoyl)-2-oleoyl-GPE (p-18:0/18:1) levels"	"1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201441"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201442	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-stearoyl-2-docosahexaenoyl-gpc (18:0/22:6) levels"	"1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201442"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201443	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Oleate/vaccenate (18:1) levels"	"vaccenate (18:1) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201443"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201444	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-palmitoleoylglycerol (16:1) levels"	"1-palmitoleoylglycerol (16:1) measurement"	-	"41 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201444"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201445	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-stearoyl-2-linoleoyl-GPI (18:0/18:2) levels"	"1-stearoyl-2-linoleoyl-GPI (18:0/18:2) measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201445"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201446	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0) levels"	"Sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201446"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201447	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-palmitoyl-2-stearoyl-gpc (16:0/18:0) levels"	"1-palmitoyl-2-stearoyl-GPC (16:0/18:0) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201447"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201448	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Palmitoyl dihydrosphingomyelin (d18:0/16:0) levels"	"palmitoyl dihydrosphingomyelin (d18:0/16:0) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201448"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201449	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1) levels"	"Sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201449"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201450	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Sphingomyelin (d18:2/24:1, d18:1/24:2) levels"	"Sphingomyelin (d18:2/24:1, d18:1/24:2) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201450"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201451	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-stearoyl-2-arachidonoyl-GPE (18:0/20:4) levels"	"1-stearoyl-2-arachidonoyl-GPE (18:0/20:4) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201451"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201452	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-stearoyl-2-linoleoyl-GPE (18:0/18:2) levels"	"1-stearoyl-2-linoleoyl-GPE (18:0/18:2) measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201452"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201453	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-palmitoyl-2-palmitoleoyl-gpc (16:0/16:1) levels"	"1-palmitoyl-2-palmitoleoyl-GPC(16:0/16:1) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201453"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201454	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6) levels"	"1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201454"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201455	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6) levels"	"1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201455"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201456	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4) levels"	"1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201456"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201457	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6) levels"	"1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6) measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201457"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201458	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"Tricosanoyl sphingomyelin (d18:1/23:0) levels"	"tricosanoyl sphingomyelin (d18:1/23:0) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201458"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201459	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4) levels"	"1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4) measurement"	-	"59 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201459"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90201460	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"1-stearoyl-2-linoleoyl-gpc (18:0/18:2) levels"	"1-stearoyl-2-linoleoyl-GPC (18:0/18:2) measurement"	-	"60 African unspecified"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201460"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90200614	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23780 levels"	"X-23780 measurement"	-	"7878 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200614"	no	no	"Genome-wide genotyping array"	36635386	"7,878 European ancestry individuals"	NA
"Chen Y"	GCST90200615	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23974 levels"	"X-23974 measurement"	-	"7752 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200615"	no	no	"Genome-wide genotyping array"	36635386	"7,752 European ancestry individuals"	NA
"Chen Y"	GCST90200616	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23659 levels"	"metabolite measurement"	-	"8176 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200616"	no	no	"Genome-wide genotyping array"	36635386	"8,176 European ancestry individuals"	NA
"Chen Y"	GCST90200617	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23665 levels"	"X-23665 measurement"	-	"8214 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200617"	no	no	"Genome-wide genotyping array"	36635386	"8,214 European ancestry individuals"	NA
"Chen Y"	GCST90200618	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23782 levels"	"X-23782 measurement"	-	"8263 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200618"	no	no	"Genome-wide genotyping array"	36635386	"8,263 European ancestry individuals"	NA
"Chen Y"	GCST90200619	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24295 levels"	"X-24295 measurement"	-	"7987 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200619"	no	no	"Genome-wide genotyping array"	36635386	"7,987 European ancestry individuals"	NA
"Chen Y"	GCST90200620	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24243 levels"	"metabolite measurement"	-	"7540 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200620"	no	no	"Genome-wide genotyping array"	36635386	"7,540 European ancestry individuals"	NA
"Chen Y"	GCST90200621	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23739 levels"	"X-23739 measurement"	-	"8249 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200621"	no	no	"Genome-wide genotyping array"	36635386	"8,249 European ancestry individuals"	NA
"Chen Y"	GCST90200622	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23997 levels"	"X-23997 measurement"	-	"7804 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200622"	no	no	"Genome-wide genotyping array"	36635386	"7,804 European ancestry individuals"	NA
"Chen Y"	GCST90200623	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24241 levels"	"metabolite measurement"	-	"8053 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200623"	no	no	"Genome-wide genotyping array"	36635386	"8,053 European ancestry individuals"	NA
"Chen Y"	GCST90200624	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24328 levels"	"X-24328 measurement"	-	"7807 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200624"	no	no	"Genome-wide genotyping array"	36635386	"7,807 European ancestry individuals"	NA
"Chen Y"	GCST90200625	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24456 levels"	"X-24456 measurement"	-	"6523 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200625"	no	no	"Genome-wide genotyping array"	36635386	"6,523 European ancestry individuals"	NA
"Chen Y"	GCST90200626	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24418 levels"	"X-24418 measurement"	-	"5952 European"		5	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200626"	no	no	"Genome-wide genotyping array"	36635386	"5,952 European ancestry individuals"	NA
"Chen Y"	GCST90200627	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24344 levels"	"X-24344 measurement"	-	"5457 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200627"	no	no	"Genome-wide genotyping array"	36635386	"5,457 European ancestry individuals"	NA
"Chen Y"	GCST90200628	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24556 levels"	"X-24556 measurement"	-	"8004 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200628"	no	no	"Genome-wide genotyping array"	36635386	"8,004 European ancestry individuals"	NA
"Chen Y"	GCST90200629	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24337 levels"	"X-24337 measurement"	-	"8088 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200629"	no	no	"Genome-wide genotyping array"	36635386	"8,088 European ancestry individuals"	NA
"Chen Y"	GCST90200630	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24546 levels"	"X-24546 measurement"	-	"6391 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200630"	no	no	"Genome-wide genotyping array"	36635386	"6,391 European ancestry individuals"	NA
"Chen Y"	GCST90200631	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24306 levels"	"X-24306 measurement"	-	"8074 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200631"	no	no	"Genome-wide genotyping array"	36635386	"8,074 European ancestry individuals"	NA
"Chen Y"	GCST90200632	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24307 levels"	"X-24307 measurement"	-	"8119 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200632"	no	no	"Genome-wide genotyping array"	36635386	"8,119 European ancestry individuals"	NA
"Chen Y"	GCST90200633	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24334 levels"	"X-24334 measurement"	-	"6975 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90200001-GCST90201000/GCST90200633"	no	no	"Genome-wide genotyping array"	36635386	"6,975 European ancestry individuals"	NA
