firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Panyard DJ"	GCST90026173	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Glycerol levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026173"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026174	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Glycerophosphoinositol levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026174"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026175	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Guaiacol sulfate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026175"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026176	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Guanosine levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026176"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026127	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Behenoyl sphingomyelin (d18:1/22:0) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026127"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026128	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Benzoate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026128"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026129	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Beta-alanine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026129"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026130	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Beta-citrylglutamate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026130"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026131	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Beta-hydroxyisovalerate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026131"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026132	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Betaine levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026132"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026133	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"C-glycosyltryptophan levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026133"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026134	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Caffeine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026134"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026135	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Carboxyethyl-gaba levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026135"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026136	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Carnitine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026136"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026137	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Catechol sulfate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026137"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026138	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Choline levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026138"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026139	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Choline phosphate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026139"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026140	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Citramalate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026140"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026141	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Citrate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026141"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026142	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Cortisone levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026142"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026143	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Creatine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026143"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026144	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Cys-gly, oxidized levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026144"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026145	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Cysteine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026145"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026146	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Cysteinylglycine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026146"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026147	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Cysteinylglycine disulfide levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026147"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026148	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Cytidine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026148"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026149	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Deoxycarnitine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026149"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026150	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Diglycerol levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026150"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026151	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Dimethyl sulfone levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026151"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026102	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"5-hydroxyindoleacetate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026102"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026103	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"5-methylcytidine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026103"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026104	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"5-methylthioadenosine (mta) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026104"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026105	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"5-methyluridine (ribothymidine) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026105"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026106	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"6-oxopiperidine-2-carboxylate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026106"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026107	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026107"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026108	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"7-methylguanine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026108"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026109	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"7-methylxanthine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026109"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026110	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Acetylcarnitine (c2) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026110"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026111	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Acisoga levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026111"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026112	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Adenine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026112"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026113	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Adenosine 3',5'-cyclic monophosphate (camp) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026113"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026114	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Alanine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026114"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026115	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Alpha-hydroxyisocaproate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026115"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026116	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Alpha-hydroxyisovalerate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026116"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026117	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Alpha-ketoglutaramate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026117"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026118	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Alpha-tocopherol levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026118"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026119	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Arabinose levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026119"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026120	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Arabitol/xylitol levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026120"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026121	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Arabonate/xylonate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026121"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026122	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Arachidonate (20:4n6) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026122"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026123	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Argininate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026123"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026124	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Arginine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026124"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026125	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Argininosuccinate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026125"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026126	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Ascorbate (vitamin c) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026126"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026290	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-11795 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026290"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026291	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-12007 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026291"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026292	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-12015 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026292"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026293	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-12100 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026293"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026294	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-12101 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026294"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026295	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-12104 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026295"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026296	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Ascorbic acid 3-sulfate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026296"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026297	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-12411 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026297"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026298	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-12906 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026298"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026299	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"1-carboxyethylvaline levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026299"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026300	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-13728 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026300"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026301	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-14056 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026301"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026302	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"1-methyl-5-imidazoleacetate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026302"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026303	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-15245 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026303"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026304	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"1-carboxyethylphenylalanine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026304"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026305	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-15674 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026305"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026306	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N,n,n-trimethyl-alanylproline betaine (tmap) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026306"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026307	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-18887 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026307"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026308	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-19438 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026308"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026309	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-21286 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026309"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026310	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Butyrate (4:0) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026310"	no	no	"Genome-wide genotyping array"	33437055		NA
